index,Name,Netflows,First_Protocol,Second_Protocol,Third_Protocol,p1_d,p2_d,p3_d,duration,max_d,min_d,#packets,Avg_bps,Avg_pps,Avg_bpp,#Bytes,#sp,#dp,first_sp,second_sp,third_sp,first_dp,second_dp,third_dp,p1_ip,p2_ip,p3_ip,p1_ib,p2_ib,p3_ib,Type,Cryptocurrency,Id_Cryptocurrency
190,98-csves/0.csv,137,TCP,UDP,,0.332,5.5329999999999995,16.359,5183.543,193.308,0.0,5715,127976,19,825,4715821,52,50,443,123.0,80.0,443,123.0,80.0,3.0,7.0,10.0,118.0,415.0,1725.0,not_mine,,0
279,67-csves/0.csv,2,TCP,,,274.86400000000003,274.86400000000003,274.86400000000003,549.7280000000001,274.86400000000003,274.86400000000003,53,523,0,339,17985,2,2,3333,52003.0,,3333,52003.0,,25.25,26.5,27.75,5048.75,8992.5,12936.25,mine,Litecoin,3
195,100-csves/1.csv,36,TCP,UDP,,2.2527500000000003,103.752,104.79825,2537.925,149.158,0.0,154,474,0,64,9870,22,21,443,80.0,56638.0,443,80.0,1900.0,4.0,4.0,6.0,128.0,160.0,231.5,not_mine,,0
438,71-csves/4.csv,2,TCP,,,261.8505,261.85200000000003,261.8535,523.7040000000001,261.855,261.849,22,285,0,425,9353,2,2,3337,54082.0,,3337,54082.0,,11.0,11.0,11.0,2448.25,4676.5,6904.75,mine,Bitcash,2
92,49-csves/0.csv,419,TCP,UDP,,0.0,0.001,23.825,5066.612,90.0,0.0,6167,164472,26,783,4831818,116,112,443,80.0,53.0,443,80.0,53.0,1.0,2.0,3.0,32.0,64.0,127.0,not_mine,,0
374,44-csves/2.csv,2,TCP,,,334.751,334.751,334.751,669.502,334.751,334.751,384,1236,1,134,51733,2,2,4444,58780.0,,4444,58780.0,,186.0,192.0,198.0,17344.75,25866.5,34388.25,mine,Etherium,4
876,451-csves/0.csv,341,TCP,UDP,,0.0,0.028999999999999998,45.056000000000004,6440.395,110.068,0.0,6445,134792,21,771,4974384,59,56,443,123.0,80.0,443,123.0,80.0,1.0,2.0,3.0,32.0,64.0,152.0,not_mine,,0
217,52-csves/2.csv,2,TCP,,,564.3972500000001,564.3975,564.39775,1128.795,564.398,564.3969999999999,77,365,0,335,25811,2,2,3333,53058.0,,3333,53058.0,,36.75,38.5,40.25,7243.75,12905.5,18567.25,mine,Litecoin,3
210,28-csves/36.csv,14,TCP,,,5.9495000000000005,28.5465,64.71199999999999,1034.6709999999996,361.87300000000005,0.0,638,1320,1,135,86520,2,2,4444,55582.0,,55582,4444.0,,6.0,17.5,42.75,582.0,1572.0,4903.5,mine,Etherium,4
586,71-csves/20.csv,2,TCP,,,596.9815,596.982,596.9825,1193.964,596.9830000000001,596.981,661,1188,1,134,88706,2,2,58839,4444.0,,58839,4444.0,,319.25,330.5,341.75,29932.5,44353.0,58773.5,mine,Etherium,4
0,0-csves/0.csv,14,TCP,,,22.792250000000006,56.2595,74.00125,812.9630000000001,144.351,2.147,505,1322,1,136,68880,2,2,58780,4444.0,,4444,58780.0,,16.25,38.0,45.5,1636.25,2336.5,8438.25,mine,Etherium,4
67,19-csves/4.csv,4,TCP,,,558.124,558.124,558.124,2232.496,558.124,558.124,88,149,0,118,10428,2,2,51085,14444.0,,51085,14444.0,,22.0,22.0,22.0,1120.0,2607.0,4094.0,mine,Monero,5
270,32-csves/4.csv,2,TCP,,,594.04825,594.0485,594.0487499999998,1188.097,594.049,594.048,708,1299,1,136,96498,2,2,4444,58780.0,,4444,58780.0,,344.5,354.0,363.5,31970.0,48249.0,64528.0,mine,Etherium,4
49,12-csves/2.csv,2,TCP,,,281.291,281.291,281.291,562.582,281.291,281.291,54,610,0,397,21456,2,2,3333,56490.0,,3333,56490.0,,27.0,27.0,27.0,5634.0,10728.0,15822.0,mine,Litecoin,3
669,78-csves/35.csv,30,TCP,,,3.96875,7.6335,28.911249999999995,510.15800000000013,62.044,0.0,333,1254,1,132,44036,2,2,4444,64790.0,,4444,64790.0,,3.0,5.0,15.75,251.75,724.5,1429.25,mine,Etherium,4
817,421-csves/0.csv,294,TCP,UDP,,0.0,0.0,45.07450000000001,6294.233,152.983,0.0,5574,235223,34,862,4809271,79,79,80,443.0,123.0,80,443.0,123.0,1.0,1.0,3.0,20.0,40.0,60.0,not_mine,,0
229,37-csves/0.csv,2,TCP,,,522.86575,529.2625,535.65925,1058.525,542.056,516.469,53,356,0,456,24177,2,2,3337,54082.0,,3337,54082.0,,26.25,26.5,26.75,6314.25,12088.5,17862.75,mine,Bitcash,2
124,24-csves/3.csv,12,TCP,,,17.8595,22.9175,71.779,599.76,157.586,7.997000000000001,380,1309,1,135,51328,2,2,4444,58780.0,,4444,58780.0,,15.0,17.5,42.5,1018.5,2690.0,4271.25,mine,Etherium,4
173,28-csves/2.csv,2,TCP,,,569.1502499999998,569.1505,569.15075,1138.3010000000002,569.151,569.15,53,293,0,393,20875,2,2,59090,3337.0,,59090,3337.0,,26.25,26.5,26.75,5541.25,10437.5,15333.75,mine,Bitcash,2
265,42-csves/4.csv,1,TCP,,,573.501,573.501,573.501,573.501,573.501,573.501,22,7,0,24,545,1,1,59090,,,3337,,,22.0,22.0,22.0,545.0,545.0,545.0,mine,Bitcash,2
353,40-csves/2.csv,2,TCP,,,295.96775,295.9735,295.97925,591.947,295.985,295.962,329,1194,1,134,44190,2,2,4444,58780.0,,4444,58780.0,,160.75,164.5,168.25,14770.0,22095.0,29420.0,mine,Etherium,4
190,44-csves/5.csv,2,TCP,,,573.9055000000002,573.908,573.9105,1147.816,573.913,573.903,88,421,0,343,30238,2,2,3333,52003.0,,3333,52003.0,,43.0,44.0,45.0,8229.5,15119.0,22008.5,mine,Litecoin,3
576,71-csves/9.csv,32,TCP,,,9.3805,14.583,18.377,541.864,65.627,2.209,361,1295,1,135,48900,2,2,58839,4444.0,,58839,4444.0,,6.75,11.0,14.0,487.0,774.0,2275.25,mine,Etherium,4
824,424-csves/1.csv,217,TCP,UDP,,0.0,0.0,14.085999999999999,4127.998,149.211,0.0,5468,125583,18,840,4598402,36,32,443,123.0,80.0,443,123.0,80.0,1.0,1.0,3.0,32.0,48.0,96.0,not_mine,,0
3,1-csves/1.csv,125,TCP,UDP,,0.0,1.28,4.414,395.649,15.013,0.0,1125,11649,8,165,186320,67,66,443,53.0,52511.0,443,53.0,1900.0,1.0,10.0,14.0,56.0,827.0,1560.0,not_mine,,0
584,71-csves/18.csv,2,TCP,,,543.731,543.731,543.731,1087.462,543.731,543.731,616,1233,1,136,83828,2,2,58839,4444.0,,58839,4444.0,,297.5,308.0,318.5,27851.5,41914.0,55976.5,mine,Etherium,4
103,29-csves/2.csv,4,TCP,,,548.547,548.547,548.547,2194.188,548.547,548.547,68,125,0,126,8610,2,2,51085,14444.0,,51085,14444.0,,17.0,17.0,17.0,680.0,2152.5,3625.0,mine,Monero,5
95,22-csves/5.csv,2,TCP,,,249.84799999999998,249.84900000000002,249.85,499.69800000000004,249.851,249.847,39,441,0,353,13794,2,2,3333,53058.0,,3333,53058.0,,19.25,19.5,19.75,3701.0,6897.0,10093.0,mine,Litecoin,3
449,230-csves/1.csv,55,TCP,UDP,,45.056000000000004,58.277,58.977,2940.6470000000004,104.595,0.0,218,1087,1,76,16702,30,30,443,80.0,40738.0,443,80.0,1900.0,2.0,4.0,5.0,64.0,128.0,216.0,not_mine,,0
257,41-csves/4.csv,2,TCP,,,202.90099999999998,202.90099999999998,202.90099999999998,405.80199999999996,202.90099999999998,202.90099999999998,12,221,0,468,5622,2,2,3337,54082.0,,3337,54082.0,,6.0,6.0,6.0,1465.5,2811.0,4156.5,mine,Bitcash,2
948,105-csves/5.csv,2,TCP,,,356.957,356.957,356.957,713.914,356.957,356.957,421,1267,1,134,56552,2,2,4444,58780.0,,4444,58780.0,,205.75,210.5,215.25,18932.0,28276.0,37620.0,mine,Etherium,4
206,34-csves/2.csv,2,TCP,,,167.88025,167.88049999999996,167.88075,335.761,167.88099999999997,167.88,31,467,0,316,9818,2,2,3332,52403.0,,3332,52403.0,,14.25,15.5,16.75,2663.5,4909.0,7154.5,mine,Bitcoin,1
675,78-csves/41.csv,2,TCP,,,76.1525,76.669,77.18549999999998,153.338,77.702,75.63600000000001,94,1281,1,135,12756,2,2,4444,64790.0,,4444,64790.0,,46.0,47.0,48.0,4213.0,6378.0,8543.0,mine,Etherium,4
89,14-csves/5.csv,2,TCP,,,240.965,240.965,240.965,481.93,240.965,240.965,39,476,0,368,14358,2,2,3332,52324.0,,3332,52324.0,,17.75,19.5,21.25,3828.5,7179.0,10529.5,mine,Bitcoin,1
119,23-csves/1.csv,2,TCP,,,346.29875,346.3085,346.31825,692.617,346.32800000000003,346.289,404,1258,1,134,54469,2,2,4444,58780.0,,4444,58780.0,,197.0,202.0,207.0,18006.75,27234.5,36462.25,mine,Etherium,4
44,7-csves/2.csv,2,TCP,,,132.61825,132.6255,132.63275,265.251,132.64,132.611,19,463,0,404,7680,2,2,3332,51853.0,,3332,51853.0,,8.25,9.5,10.75,1990.0,3840.0,5690.0,mine,Bitcoin,1
383,46-csves/1.csv,24,TCP,,,2.3609999999999998,11.1445,18.2695,502.231,137.92700000000002,0.0,318,1260,1,136,43362,2,2,58780,4444.0,,4444,58780.0,,2.0,7.0,10.75,245.25,497.5,1771.5,mine,Etherium,4
58,11-csves/0.csv,2,TCP,,,296.13325,296.1335,296.13375,592.2669999999999,296.134,296.133,332,1215,1,135,44997,2,2,4444,58780.0,,4444,58780.0,,160.5,166.0,171.5,15014.25,22498.5,29982.75,mine,Etherium,4
480,78-csves/1.csv,2,TCP,,,562.8824999999998,562.884,562.8855,1125.768,562.887,562.881,40,269,0,473,18942,2,2,59090,3337.0,,59090,3337.0,,20.0,20.0,20.0,4935.5,9471.0,14006.5,mine,Bitcash,2
430,69-csves/8.csv,2,TCP,,,259.116,259.116,259.116,518.232,259.116,259.116,36,587,0,528,19042,2,2,59090,3337.0,,59090,3337.0,,18.0,18.0,18.0,4940.5,9521.0,14101.5,mine,Bitcash,2
562,70-csves/0.csv,18,TCP,,,0.597,8.775,36.374,331.8060000000001,52.346000000000004,0.0,237,1491,1,138,32894,2,2,4444,58780.0,,4444,58780.0,,2.0,8.5,24.75,372.0,791.0,1864.25,mine,Etherium,4
25,4-csves/1.csv,2,TCP,,,242.547,242.547,242.547,485.094,242.547,242.547,39,473,0,368,14358,2,2,3332,52715.0,,3332,52715.0,,17.75,19.5,21.25,3828.5,7179.0,10529.5,mine,Bitcoin,1
673,345-csves/1.csv,264,UDP,TCP,,0.0,0.0,45.599,4512.9,65.152,0.0,4174,255592,51,616,2573404,130,128,53,443.0,53777.0,53,443.0,123.0,1.0,1.0,13.0,42.75,137.0,2242.75,not_mine,,0
674,346-csves/0.csv,245,TCP,UDP,,46.876000000000005,104.397,148.086,24312.389000000006,195.329,0.0,1196,2245,6,46,55741,120,118,443,123.0,80.0,443,123.0,80.0,4.0,5.0,6.0,96.0,160.0,220.0,not_mine,,0
7,1-csves/1.csv,2,TCP,,,242.33599999999998,242.33599999999998,242.33599999999998,484.67199999999997,242.33599999999998,242.33599999999998,39,473,0,368,14354,2,2,3332,51474.0,,3332,51474.0,,17.75,19.5,21.25,3826.5,7177.0,10527.5,mine,Bitcoin,1
191,54-csves/4.csv,4,TCP,,,542.802,542.802,542.802,2171.208,542.802,542.802,64,118,0,125,8044,2,2,51085,14444.0,,51085,14444.0,,16.0,16.0,16.0,660.0,2011.0,3362.0,mine,Monero,5
50,9-csves/4.csv,27,TCP,,,6.1305,15.241,19.901,581.3439999999998,139.97,0.846,373,1309,1,136,50754,2,2,58780,4444.0,,4444,58780.0,,4.5,9.0,11.0,353.5,566.0,2261.0,mine,Etherium,4
948,488-csves/0.csv,201,TCP,UDP,ICMP6,0.0,0.0,14.273,2609.232,80.971,0.0,8872,261421,38,856,7595449,64,62,443,80.0,53.0,443,80.0,53.0,1.0,1.0,6.0,32.0,44.0,388.0,not_mine,,0
512,263-csves/1.csv,411,TCP,UDP,,0.0,0.0,28.6735,6581.963000000002,137.309,0.0,2057,56074,13,513,1055258,133,130,443,53.0,80.0,443,53.0,80.0,1.0,1.0,3.0,32.0,48.0,101.0,not_mine,,0
168,26-csves/44.csv,50,TCP,,,2.1675,5.4115,20.002,488.13199999999995,32.54,0.0,340,1259,1,135,45948,2,2,56731,4444.0,,56731,4444.0,,2.0,4.0,13.0,190.25,548.0,1059.75,mine,Etherium,4
102,24-csves/1.csv,2,TCP,,,280.985,280.985,280.985,561.97,280.985,280.985,52,520,0,351,18278,2,2,3333,56490.0,,3333,56490.0,,25.0,26.0,27.0,5061.5,9139.0,13216.5,mine,Litecoin,3
210,34-csves/6.csv,4,TCP,,,0.02175,76.1155,152.21224999999995,304.474,152.243,0.0,20,407,0,451,9032,2,2,3332,52376.0,,3332,52376.0,,2.0,4.0,7.0,40.0,80.0,2298.0,mine,Bitcoin,1
254,61-csves/0.csv,2,TCP,,,574.79025,574.7905000000002,574.79075,1149.581,574.7909999999999,574.79,63,467,0,533,33600,2,2,3333,56490.0,,3333,56490.0,,31.25,31.5,31.75,8773.0,16800.0,24827.0,mine,Litecoin,3
186,31-csves/0.csv,2,TCP,,,240.237,240.237,240.237,480.474,240.237,240.237,39,478,0,368,14367,2,2,3332,52537.0,,3332,52537.0,,17.75,19.5,21.25,3830.75,7183.5,10536.25,mine,Bitcoin,1
144,75-csves/0.csv,21,TCP,UDP,,103.443,120.83200000000001,149.025,2391.59,194.94,3.003,126,651,0,128,16143,14,12,443,80.0,47682.0,443,80.0,1900.0,4.0,6.0,6.0,116.0,192.0,248.0,not_mine,,0
281,44-csves/7.csv,2,TCP,,,545.63625,545.6365,545.6367499999999,1091.2730000000001,545.637,545.636,54,367,0,464,25095,2,2,3337,49875.0,,3337,49875.0,,27.0,27.0,27.0,6543.75,12547.5,18551.25,mine,Bitcash,2
5,1-csves/4.csv,4,TCP,,,555.0419999999999,555.0419999999999,555.0419999999999,2220.1679999999997,555.0419999999999,555.0419999999999,56,106,0,132,7418,2,2,51085,14444.0,,51085,14444.0,,14.0,14.0,14.0,450.0,1854.5,3259.0,mine,Monero,5
215,35-csves/1.csv,2,TCP,,,535.408,535.408,535.408,1070.816,535.408,535.408,49,300,0,409,20086,2,2,3337,49875.0,,3337,49875.0,,24.25,24.5,24.75,5324.0,10043.0,14762.0,mine,Bitcash,2
881,102-csves/15.csv,15,TCP,,,3.3195,20.352999999999998,37.4375,468.574,128.444,0.0,277,1176,1,132,36770,2,2,64790,4444.0,,4444,64790.0,,2.0,14.0,21.0,187.0,647.0,3585.5,mine,Etherium,4
578,71-csves/11.csv,14,TCP,,,11.650750000000002,19.960500000000003,32.2165,561.6570000000002,175.885,1.295,329,1201,1,135,44450,2,2,58839,4444.0,,58839,4444.0,,7.5,11.0,15.0,492.0,1439.0,2476.5,mine,Etherium,4
930,104-csves/31.csv,2,TCP,,,592.4032500000002,592.4035,592.40375,1184.807,592.404,592.403,697,1279,1,135,94754,2,2,56731,4444.0,,56731,4444.0,,339.25,348.5,357.75,31474.0,47377.0,63280.0,mine,Etherium,4
457,74-csves/6.csv,2,TCP,,,507.40425,507.4045,507.40475,1014.809,507.405,507.404,44,284,0,410,18076,2,2,3337,49875.0,,3337,49875.0,,21.5,22.0,22.5,4854.0,9038.0,13222.0,mine,Bitcash,2
94,50-csves/0.csv,119,TCP,UDP,,0.0,89.439,193.153,11083.242,290.115,0.0,10666,263560,36,896,9557870,64,62,443,53.0,80.0,443,53.0,80.0,1.0,11.0,22.0,120.0,853.0,4233.0,not_mine,,0
779,93-csves/7.csv,35,TCP,,,9.726,12.071,18.9545,512.423,39.924,0.028999999999999998,349,1316,1,135,47138,2,2,4444,56731.0,,56731,4444.0,,6.5,9.0,13.5,397.0,607.0,1987.0,mine,Etherium,4
57,16-csves/4.csv,4,TCP,,,525.064,525.064,525.064,2100.256,525.064,525.064,64,130,0,133,8574,2,2,51085,14444.0,,51085,14444.0,,16.0,16.0,16.0,502.0,2143.5,3785.0,mine,Monero,5
242,39-csves/0.csv,2,TCP,,,573.4165,573.4169999999999,573.4175,1146.8339999999998,573.418,573.4159999999999,87,503,0,415,36125,2,2,59090,3337.0,,59090,3337.0,,43.25,43.5,43.75,9524.25,18062.5,26600.75,mine,Bitcash,2
194,28-csves/18.csv,12,TCP,,,34.53675,49.4605,62.412,607.336,101.99700000000001,3.948,386,1330,1,133,51714,2,2,4444,55582.0,,55582,4444.0,,19.25,33.0,42.75,1440.75,2690.0,6594.0,mine,Etherium,4
233,30-csves/8.csv,16,TCP,,,0.17575,4.9405,36.48875,597.88,168.226,0.0,362,1264,1,136,49486,2,2,4444,55582.0,,55582,4444.0,,2.0,4.5,19.0,155.0,427.5,1833.25,mine,Etherium,4
58,31-csves/1.csv,35,TCP,UDP,,5.2,194.05900000000003,194.9335,4385.482,280.035,0.0,288,946,0,120,34759,22,19,443,80.0,5353.0,443,80.0,1900.0,2.0,7.0,8.0,144.0,312.0,637.0,not_mine,,0
144,26-csves/14.csv,2,TCP,,,595.1135,595.136,595.1585,1190.272,595.181,595.091,687,1243,1,134,92528,2,2,56731,4444.0,,56731,4444.0,,333.25,343.5,353.75,30998.0,46264.0,61530.0,mine,Etherium,4
219,52-csves/4.csv,2,TCP,,,559.952,559.953,559.9540000000002,1119.906,559.955,559.951,89,434,0,342,30445,2,2,3333,53058.0,,3333,53058.0,,43.75,44.5,45.25,8230.25,15222.5,22214.75,mine,Litecoin,3
668,78-csves/34.csv,8,TCP,,,1.49375,47.1815,133.68550000000002,721.855,268.861,0.0,432,1266,1,135,58410,2,2,4444,64790.0,,4444,64790.0,,2.0,29.5,81.5,235.5,1632.0,8367.75,mine,Etherium,4
349,39-csves/5.csv,34,TCP,,,7.00625,10.3115,19.31975,499.499,42.214,0.0,313,1192,1,134,42046,2,2,4444,58780.0,,4444,58780.0,,5.25,7.0,12.0,371.5,828.0,1688.25,mine,Etherium,4
714,84-csves/5.csv,2,TCP,,,296.58299999999997,296.58299999999997,296.58299999999997,593.1659999999999,296.58299999999997,296.58299999999997,345,1241,1,133,46031,2,2,4444,58780.0,,4444,58780.0,,168.25,172.5,176.75,15533.75,23015.5,30497.25,mine,Etherium,4
701,359-csves/1.csv,70,TCP,UDP,,3.00225,193.166,194.92975,9535.972,246.59099999999998,0.0,5431,125965,18,847,4604513,37,34,443,80.0,5353.0,443,80.0,1900.0,4.0,7.0,11.5,168.0,300.0,723.75,not_mine,,0
492,59-csves/39.csv,4,TCP,,,20.725,161.537,302.3615,646.1980000000002,302.399,20.725,387,1271,1,134,52004,2,2,56731,4444.0,,56731,4444.0,,15.75,91.5,172.5,2877.5,5927.0,16050.5,mine,Etherium,4
639,78-csves/2.csv,6,TCP,,,7.049250000000002,16.2335,262.67425000000003,727.7950000000002,345.202,1.317,468,1378,1,135,63640,2,2,4444,64790.0,,4444,64790.0,,6.0,9.5,159.25,575.5,1449.0,7700.0,mine,Etherium,4
53,15-csves/2.csv,4,TCP,,,241.642,241.642,241.642,966.568,241.642,241.642,44,190,0,130,5744,2,2,51085,14444.0,,51085,14444.0,,11.0,11.0,11.0,402.0,1436.0,2470.0,mine,Monero,5
150,78-csves/0.csv,25,UDP,TCP,,0.0,0.0,12.298,1036.1989999999998,169.26,0.0,4794,157785,20,940,4509141,17,16,53,80.0,56964.0,53,80.0,1900.0,1.0,1.0,7.0,49.0,96.0,664.0,not_mine,,0
746,383-csves/1.csv,64,TCP,UDP,,45.05675,58.6595,90.10299999999998,3666.271,104.229,0.0,253,1379,2,81,20510,36,33,443,80.0,33504.0,443,80.0,1900.0,3.0,4.0,5.0,96.0,128.0,216.0,not_mine,,0
464,75-csves/8.csv,2,TCP,,,261.38025,261.3805,261.38075,522.761,261.381,261.38,35,472,0,441,15435,2,2,3337,54082.0,,3337,54082.0,,17.25,17.5,17.75,4091.25,7717.5,11343.75,mine,Bitcash,2
632,325-csves/0.csv,8,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,8,4116,9,55,441,5,5,53,58511.0,33978.0,53,58511.0,33978.0,1.0,1.0,1.0,38.5,50.0,60.5,not_mine,,0
880,453-csves/0.csv,852,TCP,UDP,,0.0,0.0,14.99575,10364.03,69.17399999999999,0.0,12671,304090,57,657,8328419,234,232,443,53.0,123.0,443,53.0,123.0,1.0,1.0,9.25,32.0,47.0,1735.25,not_mine,,0
854,99-csves/17.csv,30,TCP,,,4.24025,9.503,20.153,1028.456,296.344,0.0,652,1252,1,132,86134,2,2,4444,64790.0,,4444,64790.0,,4.0,6.5,13.25,312.0,788.0,1909.0,mine,Etherium,4
270,139-csves/0.csv,9,UDP,,,0.0,0.0,0.0,0.0,0.0,0.0,9,730,1,48,438,5,5,53,38606.0,51348.0,53,51348.0,38606.0,1.0,1.0,1.0,42.0,44.0,48.0,not_mine,,0
29,15-csves/1.csv,135,TCP,UDP,,0.0,0.6509999999999999,37.0675,1881.695,51.545,0.0,6449,592683,91,811,5234725,69,70,443,53.0,123.0,443,53.0,123.0,1.0,9.0,16.5,54.5,893.0,4293.0,not_mine,,0
121,35-csves/1.csv,4,TCP,,,249.40900000000002,249.4105,249.412,997.6419999999999,249.412,249.40900000000002,32,128,0,125,4022,2,2,51085,14444.0,,51085,14444.0,,8.0,8.0,8.0,330.0,1005.5,1681.0,mine,Monero,5
229,118-csves/0.csv,63,TCP,UDP,,134.50650000000002,149.215,180.2235,9280.738,246.394,0.0,800,7893,3,305,244108,36,34,443,80.0,50584.0,443,80.0,1900.0,5.0,6.0,7.0,160.0,224.0,280.0,not_mine,,0
52,7-csves/4.csv,2,TCP,,,532.4422500000002,532.4435000000002,532.4447500000001,1064.8870000000004,532.446,532.441,36,236,0,436,15709,2,2,3337,49875.0,,3337,49875.0,,18.0,18.0,18.0,4107.25,7854.5,11601.75,mine,Bitcash,2
407,209-csves/0.csv,110,TCP,UDP,,0.0,0.0,8.103,1413.4560000000001,135.319,0.0,16139,722378,93,968,15634791,55,61,443,53.0,80.0,443,53.0,80.0,1.0,1.5,18.0,32.0,127.5,5047.0,not_mine,,0
113,18-csves/5.csv,4,TCP,,,15.03625,129.516,243.988,518.0329999999999,243.988,15.013,46,492,0,346,15958,3,3,3332,52766.0,52760.0,3332,52766.0,52760.0,3.75,10.0,17.75,373.5,1009.0,4625.0,mine,Bitcoin,1
142,22-csves/6.csv,4,TCP,,,11.8605,15.814,24.65425,82.803,51.175,0.0,12,384,0,268,3225,2,2,59090,3337.0,,59090,3337.0,,1.75,3.0,4.25,191.0,527.5,1142.75,mine,Bitcash,2
359,184-csves/0.csv,94,TCP,UDP,,144.5025,162.38,202.8835,15034.157000000005,244.417,3.0039999999999996,17565,416555,58,887,15586630,49,45,443,80.0,34962.0,443,80.0,1900.0,6.0,7.0,20.75,224.0,280.0,2117.25,not_mine,,0
247,39-csves/7.csv,2,TCP,,,527.0975000000002,528.321,529.5445,1056.642,530.768,525.874,71,376,0,351,24978,2,2,59090,3337.0,,59090,3337.0,,34.75,35.5,36.25,6719.5,12489.0,18258.5,mine,Bitcash,2
391,62-csves/8.csv,2,TCP,,,281.881,281.881,281.881,563.762,281.881,281.881,22,292,0,468,10307,2,2,59090,3337.0,,59090,3337.0,,11.0,11.0,11.0,2686.75,5153.5,7620.25,mine,Bitcash,2
107,31-csves/0.csv,4,TCP,,,271.257,271.257,271.257,1085.028,271.257,271.257,36,135,0,127,4588,2,2,51085,14444.0,,51085,14444.0,,9.0,9.0,9.0,350.0,1147.0,1944.0,mine,Monero,5
649,333-csves/1.csv,126,TCP,UDP,,0.0,40.509,194.904,11828.372000000005,270.465,0.0,6402,132877,21,775,4964022,52,48,443,123.0,80.0,443,123.0,80.0,1.0,8.0,18.75,48.0,678.5,3452.75,not_mine,,0
737,86-csves/20.csv,27,TCP,,,8.0945,16.817999999999998,19.9615,1067.397,267.822,0.0,642,1240,1,135,86805,2,2,4444,55582.0,,55582,4444.0,,6.0,9.0,14.0,417.0,1096.0,2398.0,mine,Etherium,4
435,70-csves/5.csv,2,TCP,,,573.5245,573.525,573.5255,1147.05,573.526,573.524,62,463,0,536,33263,2,2,59090,3337.0,,59090,3337.0,,31.0,31.0,31.0,8625.75,16631.5,24637.25,mine,Bitcash,2
396,63-csves/7.csv,2,TCP,,,530.456,530.457,530.4580000000001,1060.914,530.4590000000001,530.455,58,432,0,494,28669,2,2,59090,3337.0,,59090,3337.0,,29.0,29.0,29.0,7457.25,14334.5,21211.75,mine,Bitcash,2
135,26-csves/4.csv,2,TCP,,,129.08849999999998,129.207,129.3255,258.414,129.444,128.97,155,1297,1,135,21004,2,2,56731,4444.0,,56731,4444.0,,75.25,77.5,79.75,7012.5,10502.0,13991.5,mine,Etherium,4
719,85-csves/5.csv,2,TCP,,,586.7909999999999,587.6020000000002,588.413,1175.2040000000004,589.224,585.98,685,1261,1,135,92930,2,2,4444,58780.0,,4444,58780.0,,334.25,342.5,350.75,30908.0,46465.0,62022.0,mine,Etherium,4
275,33-csves/3.csv,2,TCP,,,295.48075,295.5005,295.5202500000001,591.001,295.54,295.461,358,1308,1,135,48344,2,2,4444,58780.0,,4444,58780.0,,174.5,179.0,183.5,16300.0,24172.0,32044.0,mine,Etherium,4
140,73-csves/0.csv,207,TCP,UDP,,0.0,0.002,45.4065,4807.915999999998,92.064,0.0,5985,297274,41,891,5337149,61,60,443,80.0,53.0,443,80.0,53.0,1.0,2.0,3.0,32.0,60.0,127.0,not_mine,,0
274,141-csves/0.csv,109,TCP,UDP,,0.348,46.144,134.657,6844.736999999999,164.968,0.0,4590,202539,21,1158,5319328,52,55,443,53.0,80.0,443,53.0,1900.0,3.0,5.0,9.0,73.0,160.0,1043.0,not_mine,,0
543,279-csves/0.csv,28,TCP,UDP,,90.09825,90.11200000000001,92.1385,2247.870000000001,103.76799999999999,0.24,119,759,0,97,11605,17,16,443,80.0,34020.0,443,80.0,1900.0,3.0,3.0,5.0,60.0,96.0,174.0,not_mine,,0
313,49-csves/6.csv,2,TCP,,,272.11125,272.1115,272.11175000000003,544.2230000000001,272.112,272.111,24,298,0,423,10155,2,2,59090,3337.0,,59090,3337.0,,12.0,12.0,12.0,2658.75,5077.5,7496.25,mine,Bitcash,2
503,259-csves/0.csv,42,UDP,TCP,,0.0,0.0,0.001,10.385999999999996,3.9,0.0,77,1135,1,98,7571,23,23,53,443.0,41509.0,53,443.0,41509.0,1.0,1.0,2.0,47.0,78.0,96.0,not_mine,,0
686,80-csves/0.csv,2,TCP,,,509.09625,509.1035,509.11075,1018.207,509.11800000000005,509.089,582,1249,1,136,79539,2,2,4444,58780.0,,4444,58780.0,,281.0,291.0,301.0,26553.25,39769.5,52985.75,mine,Etherium,4
80,23-csves/1.csv,4,TCP,,,259.053,259.0535,259.05400000000003,1036.214,259.05400000000003,259.053,28,122,0,141,3962,2,2,51085,14444.0,,51085,14444.0,,7.0,7.0,7.0,140.0,990.5,1841.0,mine,Monero,5
115,19-csves/1.csv,2,TCP,,,244.58825,244.5885,244.58875,489.17699999999996,244.58900000000003,244.588,40,465,0,356,14244,2,2,3332,52067.0,,3332,52067.0,,18.0,20.0,22.0,3800.0,7122.0,10444.0,mine,Bitcoin,1
85,16-csves/2.csv,2,TCP,,,595.42175,595.4255,595.42925,1190.851,595.433,595.418,708,1299,1,136,96722,2,2,4444,58780.0,,4444,58780.0,,343.0,354.0,365.0,32041.0,48361.0,64681.0,mine,Etherium,4
104,55-csves/0.csv,20,TCP,UDP,,0.0,58.7465,103.76375,1212.178,194.02599999999998,0.0,88,356,0,131,11609,11,12,443,123.0,52009.0,443,123.0,1900.0,1.0,4.0,5.25,76.0,151.5,248.0,not_mine,,0
